co_id,ticker_full,ticker,name,name_normalised,board,isin,cusip,sedar_issuer_no,former_names,commodities,commodity_count,is_polymetallic,company_type,is_royalty_streamer,no_disclosed_commodity,property_regions,property_jurisdictions,property_region_count,jurisdiction_count,hq_matches_property,no_disclosed_property,shell_like,stage,incorporation_jurisdiction,mcap,shares,px,size_band,value_ytd,vol_ytd,trades_ytd,months,turnover,turnover_pctile,turnover_pctile_in_band,attention_ratio,avg_trade,dormant,hq_location,hq_region,listing_type,listing_date_iso,days_listed,lyear,yrs,exchange,sector,listing_date,interlisted_2,tsxv_grad,po_id,interlisted,otc_tier,cpc_flag,index_member,annual_list,comm_oil_and_gas,comm_gold,comm_silver,comm_copper,comm_nickel,comm_diamond,comm_molybdenum,comm_platinum_pgm,comm_iron,comm_lead,comm_zinc,comm_rare_earths,comm_potash,comm_lithium,comm_uranium,comm_coal,comm_tungsten,comm_base_precious_metals,comm_royalty_streaming,comm_other_properties,prop_africa,prop_asia,prop_aus_nz_png,prop_canada,prop_latin_america,prop_other,prop_uk_europe,prop_usa,enrich_source,data_asof,properties_asof
V-04305,IFOS.V,IFOS,Itafos Inc.,itafos,TSXV,,,,,Rare Earths,1,False,Operator,False,False,AFRICA | LATIN AMERICA,Guinea-Bissau | Brazil,2,2,False,False,False,,,476377847.1,186814842,2.5500000000000003,100-500M,88546657.0,26202672.0,40506.0,6.0,0.1858748418698246,56.2795089707271,40.98360655737705,0.4723374656061764,2186.013356046018,False,TX,USA,TSX Comedown,2016-07-12,3640.0,2016.0,10.0,TSXV,Mining,20160712.0,,,1177295.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,,2026-06-30,2026-07-31
V-04758,JTWO.V,JTWO,J2 Metals Inc.,j2 metals,TSXV,,,,,Gold | Copper,2,True,Operator,False,False,CANADA | USA,BC | QC | AK,2,3,True,False,False,,,6660279.6,44401864,0.15,5-25M,1957439.0,7471201.0,1615.0,6.0,0.2938974213635115,72.8989612842304,81.20805369127517,0.746839979841122,1212.03653250774,False,BC,Canada,QT,2025-03-27,460.0,2025.0,1.0,TSXV,Mining,20250327.0,,,1185112.0,,,Y,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,,2026-06-30,2026-07-31
V-04775,JJJJ.V,JJJJ,J4 Ventures Resources Corp.,j4 ventures resources,TSXV,,,,,Gold | Copper,2,True,Operator,False,False,CANADA,BC,1,1,True,False,False,,,2862300.0,19740000,0.145,<5M,177401.0,1163304.0,108.0,6.0,0.0619784788456835,20.96317280453258,35.5,0.15749714875668022,1642.601851851852,False,BC,Canada,QT,2025-12-30,182.0,2025.0,1.0,TSXV,Mining,20251230.0,,,1185290.0,,,Y,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,2026-06-30,2026-07-31
V-01216,JADE.V,JADE,Jade Leader Corp.,jade leader,TSXV,,,,,,0,False,Operator,False,True,USA,WA | WY,1,2,False,False,False,,,1120609.395,74707293,0.015,<5M,54936.0,3075570.0,98.0,6.0,0.0490233262768602,15.769593956562794,28.000000000000004,0.12457605050937226,560.5714285714286,False,AB,Canada,,,,,,TSXV,Mining,,,,1056390.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,,2026-06-30,2026-07-31
V-01732,JG.V,JG,Japan Gold Corp.,japan gold,TSXV,,,,,Gold,1,False,Operator,False,False,ASIA,Japan,1,1,False,False,False,,,29206944.875,307441525,0.095,25-100M,1290629.5,12066444.0,1523.0,6.0,0.0441891305483555,13.692162417374881,10.434782608695652,0.11229159213040969,847.4258043335522,False,BC,Canada,RTO from NEX,2016-09-19,3571.0,2016.0,10.0,TSXV,Mining,20160919.0,,,19509.0,,OTCQB,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,2026-06-30,2026-07-31
V-01558,JDN.V,JDN,Jayden Resources Inc.,jayden resources,TSXV,,,,,Gold | Silver,2,True,Operator,False,False,CANADA,MB | QC,1,2,True,False,False,,,1872571.2,5851785,0.32,<5M,179411.5,1466326.0,169.0,6.0,0.0958102420885251,33.33333333333333,50.5,0.24346902717959998,1061.6065088757396,False,BC,Canada,TSX Comedown,2015-10-15,3911.0,2015.0,11.0,TSXV,Mining,20151015.0,,,1175655.0,,OTCQB,,,,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,2026-06-30,2026-07-31
V-03129,JHC.V,JHC,Jinhua Capital Corporation,jinhua capital,TSXV,,,,,,0,False,Operator,False,True,,,0,0,False,True,True,,,152597.975,6103919,0.025,<5M,,,,,,,,,,True,BC,Canada,QT from NEX,2023-08-11,1054.0,2023.0,3.0,TSXV,Mining,20230811.0,,,1133635.0,,,Y,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,2026-06-30,2026-07-31
V-02404,JUGR.V,JUGR,Juggernaut Exploration Ltd.,juggernaut exploration,TSXV,,,,,Gold | Silver | Copper,3,True,Operator,False,False,CANADA,BC,1,1,True,False,False,,,43649663.68,41178928,1.06,25-100M,25038763.0,18529678.0,13836.0,6.0,0.573630147154435,91.78470254957507,95.65217391304348,1.4576852207464344,1809.6822058398384,False,BC,Canada,QT,2007-09-27,6851.0,2007.0,19.0,TSXV,Mining,20070927.0,,,1109937.0,,,Y,,,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,2026-06-30,2026-07-31
V-02715,JZR.V,JZR,JZR Gold Inc.,jzr gold,TSXV,,,,,Gold,1,False,Operator,False,False,LATIN AMERICA,Brazil,1,1,False,False,False,,,20208255.3,79248060,0.255,5-25M,5039704.5,14403018.0,4549.0,6.0,0.2493884021744321,67.89423984891407,77.18120805369128,0.6337354999184983,1107.8708507364256,False,BC,Canada,IPO,2008-01-29,6727.0,2008.0,18.0,TSXV,Mining,20080129.0,,,1105900.0,,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,2026-06-30,2026-07-31
V-04033,KTO.V,KTO,K2 Gold Corporation,k2 gold,TSXV,,,,,Gold,1,False,Operator,False,False,CANADA | USA,YT | CA,2,2,True,False,False,,,176834361.23,242238851,0.73,100-500M,27370699.0,36228873.0,8121.0,6.0,0.1547815639993193,48.81964117091596,34.42622950819672,0.3933245130247366,3370.360669868243,False,BC,Canada,IPO,2012-07-23,5090.0,2012.0,14.0,TSXV,Mining,20120723.0,,,1156380.0,,OTCQB,,Y,Y,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,,2026-06-30,2026-07-31
V-5096,KIRO.V,KIRO,Kairos Gold Inc.,kairos gold,TSXV,,,,,Gold,1,False,Operator,False,False,LATIN AMERICA,Chile,1,1,False,False,False,,,25464970.88,39789017,0.64,25-100M,5157438.5,8972355.0,3403.0,4.0,0.2025307047985126,60.3399433427762,67.3913043478261,0.5146626560627205,1515.556420805172,True,AB,Canada,Other,2026-03-26,96.0,2026.0,0.0,TSXV,Mining,20260326.0,,,1188440.0,,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,2026-06-30,2026-07-31
V-04627,KALO.V,KALO,Kalo Gold Corp.,kalo gold,TSXV,,,,,Gold,1,False,Operator,False,False,ASIA,Fiji,1,1,False,False,False,,,20021688.63,117774639,0.1699999999999999,5-25M,3748226.0,16623722.0,2738.0,6.0,0.1872082854382098,56.75165250236071,64.42953020134227,0.4757259572884506,1368.964937910884,False,BC,Canada,QT,2021-03-01,1947.0,2021.0,5.0,TSXV,Mining,20210301.0,,,1183330.0,,,Y,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,2026-06-30,2026-07-31
V-04489,KAPA.V,KAPA,KAPA Gold Inc.,kapa gold,TSXV,,,,,Gold,1,False,Operator,False,False,USA,CA,1,1,False,False,False,,,12054501.6,80363344,0.15,5-25M,1037016.0,4553784.0,828.0,6.0,0.0860272812938197,30.59490084985836,32.88590604026846,0.21860897155608583,1252.4347826086955,False,BC,Canada,QT,2022-05-25,1497.0,2022.0,4.0,TSXV,Mining,20220525.0,,,1181876.0,,,Y,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,2026-06-30,2026-07-31
V-04594,KLD.V,KLD,Kenorland Minerals Ltd.,kenorland minerals,TSXV,,,,,Gold | Copper | Nickel | Lithium,4,True,Operator,False,False,CANADA | USA,MB | ON | QC | AK,2,4,True,False,False,,,172891601.28,80042408,2.16,100-500M,11325020.0,4490878.0,7534.0,6.0,0.0655035867338575,22.568460812086872,14.207650273224044,0.1664550072228332,1503.1882134324396,False,BC,Canada,RTO,2021-01-13,1994.0,2021.0,5.0,TSXV,Mining,20210113.0,,,1183285.0,,OTCQX,,Y,,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,,2026-06-30,2026-07-31
V-02658,KGC.V,KGC,Kestrel Gold Inc.,kestrel gold,TSXV,,,,,Gold,1,False,Operator,False,False,CANADA,BC | YT,1,2,True,False,False,,,2718025.65,108721026,0.0249999999999999,<5M,226862.5,6151730.0,696.0,6.0,0.0834659157833922,29.367327667610954,47.0,0.21210013538699482,325.951867816092,False,AB,Canada,QT,2010-06-28,5846.0,2010.0,16.0,TSXV,Mining,20100628.0,,,1114295.0,,,Y,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,2026-06-30,2026-07-31
V-04899,KIB.V,KIB,Kiboko Gold Inc.,kiboko gold,TSXV,,,,,Gold,1,False,Operator,False,False,CANADA,QC,1,1,True,False,False,,,3003649.075,17163709,0.175,<5M,312087.5,3393300.0,427.0,6.0,0.1039027836499175,35.59962228517469,53.0,0.2640334593155946,730.884074941452,False,BC,Canada,IPO,2022-06-29,1462.0,2022.0,4.0,TSXV,Mining,20220629.0,,,1184935.0,,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,2026-06-30,2026-07-31
V-02984,KCC.V,KCC,Kincora Copper Limited,kincora copper,TSXV,,,,,Copper,1,False,Operator,False,False,AUS/NZ/PNG,Australia,1,1,False,False,False,,,40051104.24,47679886,0.8400000000000001,25-100M,6245364.5,5776679.0,4383.0,6.0,0.1559348891500126,49.008498583569406,51.73913043478261,0.39625529522860164,1424.906342687657,False,BC,Canada,RTO,2011-07-18,5461.0,2011.0,15.0,TSXV,Mining,20110718.0,,,1118003.0,ASX,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,2026-06-30,2026-07-31
V-04622,KCP.V,KCP,King Copper Discovery Corp.,king copper discovery,TSXV,,,,,Gold | Silver | Copper,3,True,Operator,False,False,LATIN AMERICA,Argentina | Peru,1,2,False,False,False,,,230321281.68,319890669,0.72,100-500M,92171360.5,91607026.0,44090.0,6.0,0.4001860350363087,81.49197355996223,72.6775956284153,1.0169362118000596,2090.527568609662,False,BC,Canada,Other,2019-12-03,2401.0,2019.0,7.0,TSXV,Mining,20191203.0,,,1183317.0,,OTCQB,,Y,,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,2026-06-30,2026-07-31
V-04507,KFR.V,KFR,Kingfisher Metals Corp.,kingfisher metals,TSXV,,,,,Gold,1,False,Operator,False,False,CANADA,BC,1,1,True,False,False,,,138953498.1,107715890,1.29,100-500M,38266295.0,47447954.0,22924.0,6.0,0.2753892167037139,71.10481586402267,58.46994535519126,0.6998076951382161,1669.2677979410223,False,BC,Canada,QT,2021-03-18,1930.0,2021.0,5.0,TSXV,Mining,20210318.0,,,1180885.0,,OTCQB,Y,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,2026-06-30,2026-07-31
V-02705,KGS.V,KGS,Kingman Minerals Ltd.,kingman minerals,TSXV,,,,,Gold | Silver,2,True,Operator,False,False,USA,AZ,1,1,False,False,False,,,2621251.26,43687521,0.06,<5M,2713383.5,24533897.0,1913.0,6.0,1.035148191020803,98.86685552407933,98.0,2.6304757984192793,1418.3917929952954,False,BC,Canada,QT,2009-05-21,6249.0,2009.0,17.0,TSXV,Mining,20090521.0,,,1116713.0,,OTCQB,Y,,,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,2026-06-30,2026-07-31
V-02027,KNG.V,KNG,Kingsmen Resources Ltd.,kingsmen resources,TSXV,,,,,Gold | Silver,2,True,Operator,False,False,LATIN AMERICA,Mexico,1,1,False,False,False,,,36939702.02,34523086,1.07,25-100M,18267266.5,11569336.0,13255.0,6.0,0.4945158055175887,88.6685552407932,93.47826086956522,1.2566431257219772,1378.1415692191626,False,BC,Canada,,,,,,TSXV,Mining,,,,1049952.0,,OTCQB,Y,,,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,2026-06-30,2026-07-31
V-00016,KIP.V,KIP,Kiplin Metals Inc.,kiplin metals,TSXV,,,,,Uranium,1,False,Operator,False,False,CANADA,SK,1,1,True,False,False,,,3926548.78,17847949,0.22,<5M,216573.5,827325.0,471.0,6.0,0.0551561974992196,18.602455146364495,31.5,0.14016064937664133,459.8163481953291,False,BC,Canada,,,,,,TSXV,Mining,,,,29623.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,,2026-06-30,2026-07-31
V-02124,KLDC.V,KLDC,Kirkland Lake Discoveries Corp.,kirkland lake discoveries,TSXV,,,,,Gold,1,False,Operator,False,False,CANADA,ON,1,1,True,False,False,,,65801345.92,205629206,0.32,25-100M,27036296.5,71807601.0,14149.0,6.0,0.4108775606637317,82.71954674220963,90.43478260869566,1.0441050748237992,1910.82737295922,False,BC,Canada,,,,,,TSXV,Mining,,,,41452.0,,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,2026-06-30,2026-07-31
V-5064,KSM.V,KSM,Kirkstone Metals Corp.,kirkstone metals,TSXV,,,,,Uranium,1,False,Operator,False,False,CANADA,SK,1,1,True,False,False,,,10127749.83,39716666,0.255,5-25M,33174415.5,62009311.0,25408.0,6.0,3.275595868465483,100.0,100.0,8.32380883446617,1305.6681163413098,False,BC,Canada,Other,2025-05-23,403.0,2025.0,1.0,TSXV,Mining,20250523.0,,,1188805.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,,2026-06-30,2026-07-31
V-01088,KG.V,KG,Klondike Gold Corp.,klondike gold,TSXV,,,,,Gold,1,False,Operator,False,False,CANADA,YT,1,1,True,False,False,,,45893412.675,278141895,0.1649999999999999,25-100M,5311873.0,28583762.0,3709.0,6.0,0.1157436915318697,39.94334277620396,44.34782608695652,0.29412308501843404,1432.1577244540308,False,BC,Canada,,,,,,TSXV,Mining,,,,12471.0,,OTCQB,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,2026-06-30,2026-07-31
V-02288,KS.V,KS,Klondike Silver Corp.,klondike silver,TSXV,,,,,Silver,1,False,Operator,False,False,CANADA,BC,1,1,True,False,False,,,4033226.7,26888178,0.15,<5M,1502168.0,30177563.0,2214.0,6.0,0.3724481938989444,79.98111425873465,87.0,0.9464499563584279,678.4859981933153,False,BC,Canada,Other,2006-04-17,7379.0,2006.0,20.0,TSXV,Mining,20060417.0,,,1105156.0,,,,,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,2026-06-30,2026-07-31
V-04506,KRI.V,KRI,Kobo Resources Inc.,kobo resources,TSXV,,,,,Gold,1,False,Operator,False,False,AFRICA,Cote D'Ivoire,1,1,False,False,False,,,32478205.44,135325856,0.24,25-100M,6328382.0,24293316.0,3352.0,6.0,0.1948501129993468,58.54579792256847,64.78260869565217,0.49514505363584516,1887.942124105012,False,QC,Canada,QT,2023-03-31,1187.0,2023.0,3.0,TSXV,Mining,20230331.0,,,1181701.0,,,Y,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,2026-06-30,2026-07-31
V-02217,KDK.V,KDK,Kodiak Copper Corp.,kodiak copper,TSXV,,,,,Gold | Copper | Diamond | Molybdenum,4,True,Operator,False,False,CANADA | USA,BC | NU | AZ,2,3,True,False,False,,,67268188.76,98923807,0.68,25-100M,21640964.0,21890135.0,19806.0,6.0,0.3217117094859029,74.97639282341831,83.91304347826087,0.8175204992014085,1092.6468746844391,False,BC,Canada,,,,,,TSXV,Mining,,,,38326.0,,OTCQB,,,,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,,2026-06-30,2026-07-31
V-05011,KTRI.V,KTRI,Kootenay Resources Inc.,kootenay resources,TSXV,,,,,Silver,1,False,Operator,False,False,LATIN AMERICA,Mexico,1,1,False,False,False,,,3488116.48,43601456,0.08,<5M,208787.5,2372587.0,449.0,6.0,0.0598568027177808,20.20774315391879,33.5,0.15210563307327996,465.0055679287305,False,BC,Canada,Other,2024-05-01,790.0,2024.0,2.0,TSXV,Mining,20240501.0,,,1187230.0,,,,,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,2026-06-30,2026-07-31
V-01099,KTN.V,KTN,Kootenay Silver Inc.,kootenay silver,TSXV,,,,,Silver,1,False,Operator,False,False,LATIN AMERICA,Mexico,1,1,False,False,False,,,132500025.42,102713198,1.29,100-500M,105778000.5,57226089.0,74338.0,6.0,0.7983243789176927,97.45042492917847,97.26775956284153,2.0286689154721143,1422.933096128494,False,BC,Canada,QT,2005-03-14,7778.0,2005.0,21.0,TSXV,Mining,20050314.0,,,1059092.0,,,Y,Y,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,2026-06-30,2026-07-31
V-00655,KORE.V,KORE,KORE Mining Ltd.,kore mining,TSXV,,,,,Gold,1,False,Operator,False,False,USA,CA,1,1,False,False,False,,,12322790.1,82151934,0.15,5-25M,1043443.0,3249902.0,919.0,6.0,0.0846758722279948,30.122757318224743,32.21476510067114,0.21517482669426546,1135.411316648531,False,BC,Canada,RTO,2018-11-02,2797.0,2018.0,8.0,TSXV,Mining,20181102.0,,,29225.0,,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,2026-06-30,2026-07-31
V-01047,KRY.V,KRY,Koryx Copper S.A.,koryx copper s a,TSXV,,,,,Copper,1,False,Operator,False,False,AFRICA,Namibia | Zambia,1,2,False,False,False,,,403390225.6,121503080,3.3200000000000003,100-500M,75471664.0,25274920.0,36129.0,6.0,0.1870934375956778,56.657223796033996,42.62295081967213,0.4754341106978835,2088.9497079908106,False,BC,Canada,,,,,,TSXV,Mining,,,,41266.0,,OTCQB,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,2026-06-30,2026-07-31
V-05005,KBRA.V,KBRA,Kubera Gold Corp.,kubera gold,TSXV,,,,,Gold,1,False,Operator,False,False,CANADA,ON,1,1,True,False,False,,,4028606.4,19183840,0.21,<5M,3293.0,13508.0,12.0,5.0,0.0008174042517531,0.18885741265344666,0.5,0.0020771538997149267,274.4166666666667,True,BC,Canada,IPO,2024-03-13,839.0,2024.0,2.0,TSXV,Mining,20240313.0,,,1187920.0,,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,2026-06-30,2026-07-31
V-01028,KC.V,KC,Kutcho Copper Corp.,kutcho copper,TSXV,,,,,Copper,1,False,Operator,False,False,CANADA,BC,1,1,True,False,False,,,56828238.08,177588244,0.32,25-100M,6483491.0,19171168.0,4554.0,6.0,0.114089248920103,39.2823418319169,43.47826086956522,0.2899188838346073,1423.691480017567,False,BC,Canada,,,,,,TSXV,Mining,,,,22572.0,,OTCQX,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,2026-06-30,2026-07-31
V-01386,LAB.V,LAB,Labrador Gold Corp.,labrador gold,TSXV,,,,,Gold,1,False,Operator,False,False,CANADA,NL | ON,1,2,True,False,False,,,11900698.53,170009979,0.0699999999999999,5-25M,901864.0,12986811.0,1186.0,4.0,0.0757824423269379,26.7233238904627,27.85234899328859,0.19257521021172216,760.424957841484,True,BC,Canada,,,,,,TSXV,Mining,,,,24564.0,,OTCQB,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,2026-06-30,2026-07-31
